AÑO,MES,UBIGEO_HECHO,DPTO_HECHO,PROV_HECHO,DIST_HECHO,SEXO,RANGO_EDAD,NACIONALIDAD,CANTIDAD
2025,8,120301,JUNÍN,CHANCHAMAYO,CHANCHAMAYO,M,30-59 AÑOS,PERÚ,1
2025,1,210101,PUNO,PUNO,PUNO,M,6-11 AÑOS,PERÚ,2
2025,7,140102,LAMBAYEQUE,CHICLAYO,CHONGOYAPE,F,12-17 AÑOS,PERÚ,1
2025,1,100111,HUÁNUCO,HUANUCO,PILLCO MARCA,M,6-11 AÑOS,PERÚ,2
2025,6,150142,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,F,18-29 AÑOS,PERÚ,3
2025,10,100111,HUÁNUCO,HUANUCO,PILLCO MARCA,M,30-59 AÑOS,PERÚ,1
2025,6,230110,TACNA,TACNA,CORONEL GREGORIO ALBARRACIN LANCHIPA,M,18-29 AÑOS,PERÚ,1
2025,8,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,F,18-29 AÑOS,PERÚ,4
2025,9,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,F,18-29 AÑOS,PERÚ,1
2025,7,190113,PASCO,PASCO,YANACANCHA,F,12-17 AÑOS,PERÚ,1
2025,5,81301,CUSCO,URUBAMBA,URUBAMBA,M,12-17 AÑOS,PERÚ,1
2025,6,90201,HUANCAVELICA,ACOBAMBA,ACOBAMBA,F,30-59 AÑOS,PERÚ,1
2025,1,210607,PUNO,HUANCANE,TARACO,M,30-59 AÑOS,PERÚ,1
2025,2,110101,ICA,ICA,ICA,M,18-29 AÑOS,VENEZUELA,1
2025,8,60801,CAJAMARCA,JAEN,JAEN,F,12-17 AÑOS,PERÚ,3
2025,1,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,M,12-17 AÑOS,PERÚ,4
2025,1,250105,UCAYALI,CORONEL PORTILLO,YARINACOCHA,F,30-59 AÑOS,PERÚ,1
2025,2,80103,CUSCO,CUSCO,POROY,M,30-59 AÑOS,PERÚ,1
2025,8,220804,SAN MARTÍN,RIOJA,NUEVA CAJAMARCA,F,60 A MAS AÑOS,PERÚ,1
2025,5,150104,LIMA METROPOLITANA,LIMA,BARRANCO,M,12-17 AÑOS,PERÚ,1
2025,7,150103,LIMA METROPOLITANA,LIMA,ATE,M,60 A MAS AÑOS,PERÚ,1
2025,4,70101,CALLAO,CALLAO,CALLAO,F,30-59 AÑOS,PERÚ,1
2025,6,150109,LIMA METROPOLITANA,LIMA,CIENEGUILLA,F,12-17 AÑOS,VENEZUELA,1
2025,6,50701,AYACUCHO,PARINACOCHAS,CORACORA,F,60 A MAS AÑOS,PERÚ,1
2025,10,70102,CALLAO,CALLAO,BELLAVISTA,F,60 A MAS AÑOS,PERÚ,1
2025,5,120701,JUNÍN,TARMA,TARMA,M,18-29 AÑOS,PERÚ,1
2025,3,150143,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,M,18-29 AÑOS,PERÚ,4
2025,8,230102,TACNA,TACNA,ALTO DE LA ALIANZA,F,60 A MAS AÑOS,PERÚ,1
2025,2,140301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,F,12-17 AÑOS,PERÚ,4
2025,1,150107,LIMA METROPOLITANA,LIMA,CHACLACAYO,M,30-59 AÑOS,PERÚ,2
2025,9,230110,TACNA,TACNA,CORONEL GREGORIO ALBARRACIN LANCHIPA,F,30-59 AÑOS,PERÚ,1
2025,2,211201,PUNO,SANDIA,SANDIA,F,12-17 AÑOS,PERÚ,1
2025,7,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,M,30-59 AÑOS,PERÚ,1
2025,9,80904,CUSCO,LA CONVENCION,MARANURA,M,12-17 AÑOS,PERÚ,1
2025,2,140305,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,F,12-17 AÑOS,PERÚ,2
2025,10,150728,REGIÓN LIMA,HUAROCHIRI,SANTA EULALIA,F,18-29 AÑOS,PERÚ,1
2025,1,150116,LIMA METROPOLITANA,LIMA,LINCE,F,60 A MAS AÑOS,PERÚ,1
2025,2,70101,CALLAO,CALLAO,CALLAO,F,12-17 AÑOS,PERÚ,14
2025,10,100109,HUÁNUCO,HUANUCO,SANTA MARIA DEL VALLE,F,12-17 AÑOS,PERÚ,2
2025,7,120606,JUNÍN,SATIPO,PANGOA,F,12-17 AÑOS,PERÚ,6
2025,5,250301,UCAYALI,PADRE ABAD,PADRE ABAD,F,12-17 AÑOS,PERÚ,1
2025,3,221005,SAN MARTÍN,TOCACHE,UCHIZA,F,12-17 AÑOS,PERÚ,1
2025,10,140108,LAMBAYEQUE,CHICLAYO,MONSEFU,F,12-17 AÑOS,PERÚ,1
2025,8,80107,CUSCO,CUSCO,SAYLLA,F,12-17 AÑOS,PERÚ,1
2025,5,80910,CUSCO,LA CONVENCION,PICHARI,M,18-29 AÑOS,PERÚ,1
2025,2,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,M,18-29 AÑOS,PERÚ,2
2025,6,10206,AMAZONAS,BAGUA,BAGUA,M,12-17 AÑOS,PERÚ,1
2025,10,90701,HUANCAVELICA,TAYACAJA,PAMPAS,M,30-59 AÑOS,PERÚ,1
2025,9,150142,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,M,30-59 AÑOS,PERÚ,2
2025,3,220901,SAN MARTÍN,SAN MARTIN,TARAPOTO,F,12-17 AÑOS,PERÚ,1
2025,10,150110,LIMA METROPOLITANA,LIMA,COMAS,F,60 A MAS AÑOS,PERÚ,2
2025,3,40104,AREQUIPA,AREQUIPA,CERRO COLORADO,M,30-59 AÑOS,VENEZUELA,1
2025,3,130205,LA LIBERTAD,ASCOPE,PAIJAN,F,12-17 AÑOS,PERÚ,1
2025,6,140305,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,F,18-29 AÑOS,PERÚ,1
2025,1,150143,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,M,30-59 AÑOS,PERÚ,4
2025,3,120701,JUNÍN,TARMA,TARMA,M,60 A MAS AÑOS,PERÚ,1
2025,4,120114,JUNÍN,HUANCAYO,EL TAMBO,F,12-17 AÑOS,PERÚ,2
2025,9,160401,LORETO,MARISCAL RAMON CASTILLA,RAMON CASTILLA,F,12-17 AÑOS,PERÚ,2
2025,9,70101,CALLAO,CALLAO,CALLAO,M,60 A MAS AÑOS,PERÚ,3
2025,3,100102,HUÁNUCO,HUANUCO,AMARILIS,M,60 A MAS AÑOS,PERÚ,1
2025,3,250105,UCAYALI,CORONEL PORTILLO,YARINACOCHA,F,18-29 AÑOS,PERÚ,1
2025,4,160105,LORETO,MAYNAS,LAS AMAZONAS,M,30-59 AÑOS,PERÚ,1
2025,9,20701,ÁNCASH,CARLOS FERMIN FITZCARRALD,SAN LUIS,M,30-59 AÑOS,PERÚ,1
2025,3,150133,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,F,12-17 AÑOS,PERÚ,6
2025,10,150117,LIMA METROPOLITANA,LIMA,LOS OLIVOS,M,30-59 AÑOS,PERÚ,4
2025,1,80910,CUSCO,LA CONVENCION,PICHARI,M,12-17 AÑOS,PERÚ,2
2025,1,160106,LORETO,MAYNAS,MAZAN,F,12-17 AÑOS,PERÚ,1
2025,10,250104,UCAYALI,CORONEL PORTILLO,MASISEA,F,12-17 AÑOS,PERÚ,1
2025,6,40112,AREQUIPA,AREQUIPA,PAUCARPATA,M,12-17 AÑOS,PERÚ,2
2025,1,150119,LIMA METROPOLITANA,LIMA,LURIN,F,60 A MAS AÑOS,PERÚ,1
2025,6,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,M,12-17 AÑOS,PERÚ,2
2025,7,150714,REGIÓN LIMA,HUAROCHIRI,RICARDO PALMA,M,30-59 AÑOS,PERÚ,2
2025,10,150143,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,M,6-11 AÑOS,PERÚ,1
2025,6,70101,CALLAO,CALLAO,CALLAO,F,18-29 AÑOS,PERÚ,4
2025,5,200601,PIURA,SULLANA,SULLANA,F,12-17 AÑOS,PERÚ,1
2025,8,130401,LA LIBERTAD,CHEPEN,CHEPEN,M,12-17 AÑOS,PERÚ,1
2025,1,150111,LIMA METROPOLITANA,LIMA,EL AGUSTINO,M,12-17 AÑOS,PERÚ,5
2025,4,110506,ICA,PISCO,SAN ANDRES,F,12-17 AÑOS,PERÚ,4
2025,8,100604,HUÁNUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,F,12-17 AÑOS,PERÚ,1
2025,7,50407,AYACUCHO,HUANTA,SIVIA,F,12-17 AÑOS,PERÚ,1
2025,1,150117,LIMA METROPOLITANA,LIMA,LOS OLIVOS,M,6-11 AÑOS,PERÚ,1
2025,6,170102,MADRE DE DIOS,TAMBOPATA,INAMBARI,M,18-29 AÑOS,PERÚ,1
2025,7,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,F,12-17 AÑOS,PERÚ,2
2025,8,150106,LIMA METROPOLITANA,LIMA,CARABAYLLO,F,30-59 AÑOS,PERÚ,1
2025,4,60905,CAJAMARCA,SAN IGNACIO,NAMBALLE,M,30-59 AÑOS,PERÚ,1
2025,5,150122,LIMA METROPOLITANA,LIMA,MIRAFLORES,M,60 A MAS AÑOS,PERÚ,1
2025,3,30505,APURIMAC,COTABAMBAS,MARA,M,30-59 AÑOS,PERÚ,1
2025,7,120302,JUNÍN,CHANCHAMAYO,PERENE,M,18-29 AÑOS,PERÚ,1
2025,9,160108,LORETO,MAYNAS,PUNCHANA,M,12-17 AÑOS,PERÚ,2
2025,1,150110,LIMA METROPOLITANA,LIMA,COMAS,F,60 A MAS AÑOS,PERÚ,1
2025,5,230102,TACNA,TACNA,ALTO DE LA ALIANZA,F,18-29 AÑOS,PERÚ,1
2025,8,150136,LIMA METROPOLITANA,LIMA,SAN MIGUEL,F,12-17 AÑOS,PERÚ,1
2025,1,140108,LAMBAYEQUE,CHICLAYO,MONSEFU,F,12-17 AÑOS,PERÚ,2
2025,5,150114,LIMA METROPOLITANA,LIMA,LA MOLINA,F,12-17 AÑOS,PERÚ,1
2025,8,150105,LIMA METROPOLITANA,LIMA,BREÑA,F,12-17 AÑOS,PERÚ,1
2025,7,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,M,6-11 AÑOS,PERÚ,1
2025,9,211101,PUNO,SAN ROMAN,JULIACA,M,12-17 AÑOS,PERÚ,6
2025,10,150107,LIMA METROPOLITANA,LIMA,CHACLACAYO,M,30-59 AÑOS,PERÚ,1
2025,5,150139,LIMA METROPOLITANA,LIMA,SANTA ROSA,F,12-17 AÑOS,PERÚ,1
2025,1,150728,REGIÓN LIMA,HUAROCHIRI,SANTA EULALIA,F,18-29 AÑOS,PERÚ,1
2025,3,80401,CUSCO,CALCA,CALCA,M,30-59 AÑOS,PERÚ,1
2025,9,70106,CALLAO,CALLAO,VENTANILLA,M,12-17 AÑOS,PERÚ,1
2025,2,40104,AREQUIPA,AREQUIPA,CERRO COLORADO,M,30-59 AÑOS,PERÚ,2
2025,4,140205,LAMBAYEQUE,FERREÑAFE,PITIPO,M,12-17 AÑOS,PERÚ,1
2025,5,200110,PIURA,PIURA,LA UNION,M,30-59 AÑOS,PERÚ,1
2025,4,230101,TACNA,TACNA,TACNA,F,12-17 AÑOS,PERÚ,4
2025,2,150137,LIMA METROPOLITANA,LIMA,SANTA ANITA,M,6-11 AÑOS,PERÚ,1
2025,5,140311,LAMBAYEQUE,LAMBAYEQUE,SAN JOSE,F,18-29 AÑOS,PERÚ,1
2025,8,150103,LIMA METROPOLITANA,LIMA,ATE,F,0-5 AÑOS,PERÚ,1
2025,1,150105,LIMA METROPOLITANA,LIMA,BREÑA,M,18-29 AÑOS,PERÚ,1
2025,1,150141,LIMA METROPOLITANA,LIMA,SURQUILLO,M,30-59 AÑOS,PERÚ,2
2025,6,150201,REGIÓN LIMA,BARRANCA,BARRANCA,M,12-17 AÑOS,VENEZUELA,1
2025,7,210101,PUNO,PUNO,PUNO,M,12-17 AÑOS,PERÚ,1
2025,3,150130,LIMA METROPOLITANA,LIMA,SAN BORJA,M,60 A MAS AÑOS,PERÚ,2
2025,8,150112,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,M,30-59 AÑOS,PERÚ,5
2025,6,150605,REGIÓN LIMA,HUARAL,CHANCAY,F,18-29 AÑOS,PERÚ,1
2025,4,80301,CUSCO,ANTA,ANTA,F,12-17 AÑOS,PERÚ,1
2025,5,100201,HUÁNUCO,AMBO,AMBO,F,12-17 AÑOS,PERÚ,1
2025,1,210101,PUNO,PUNO,PUNO,M,30-59 AÑOS,PERÚ,2
2025,10,110106,ICA,ICA,PARCONA,M,12-17 AÑOS,PERÚ,1
2025,6,150801,REGIÓN LIMA,HUAURA,HUACHO,F,18-29 AÑOS,PERÚ,1
2025,6,130702,LA LIBERTAD,PACASMAYO,GUADALUPE,M,18-29 AÑOS,PERÚ,1
2025,9,40117,AREQUIPA,AREQUIPA,SACHACA,F,12-17 AÑOS,PERÚ,1
2025,7,150106,LIMA METROPOLITANA,LIMA,CARABAYLLO,M,18-29 AÑOS,PERÚ,1
2025,9,40129,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,M,12-17 AÑOS,PERÚ,2
2025,9,220911,SAN MARTÍN,SAN MARTIN,PAPAPLAYA,F,12-17 AÑOS,PERÚ,1
2025,9,170103,MADRE DE DIOS,TAMBOPATA,LAS PIEDRAS,M,30-59 AÑOS,PERÚ,1
2025,2,120301,JUNÍN,CHANCHAMAYO,CHANCHAMAYO,F,18-29 AÑOS,PERÚ,1
2025,7,40112,AREQUIPA,AREQUIPA,PAUCARPATA,M,18-29 AÑOS,PERÚ,1
2025,2,130704,LA LIBERTAD,PACASMAYO,PACASMAYO,F,18-29 AÑOS,PERÚ,1
2025,6,150104,LIMA METROPOLITANA,LIMA,BARRANCO,M,30-59 AÑOS,PERÚ,1
2025,10,80306,CUSCO,ANTA,LIMATAMBO,M,30-59 AÑOS,PERÚ,1
2025,7,150118,LIMA METROPOLITANA,LIMA,LURIGANCHO - CHOSICA,F,0-5 AÑOS,PERÚ,1
2025,8,160108,LORETO,MAYNAS,PUNCHANA,F,60 A MAS AÑOS,PERÚ,1
2025,5,210406,PUNO,CHUCUITO,POMATA,M,30-59 AÑOS,PERÚ,1
2025,2,150133,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,F,18-29 AÑOS,PERÚ,2
2025,2,250105,UCAYALI,CORONEL PORTILLO,YARINACOCHA,F,12-17 AÑOS,PERÚ,6
2025,7,110202,ICA,CHINCHA,ALTO LARAN,M,18-29 AÑOS,PERÚ,1
2025,6,220901,SAN MARTÍN,SAN MARTIN,TARAPOTO,F,12-17 AÑOS,PERÚ,1
2025,1,140301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,F,30-59 AÑOS,PERÚ,1
2025,4,200601,PIURA,SULLANA,SULLANA,F,18-29 AÑOS,PERÚ,1
2025,7,70101,CALLAO,CALLAO,CALLAO,F,12-17 AÑOS,PERÚ,13
2025,8,150133,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,F,60 A MAS AÑOS,PERÚ,1
2025,7,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,M,18-29 AÑOS,PERÚ,1
2025,2,50503,AYACUCHO,LA MAR,AYNA,F,18-29 AÑOS,PERÚ,1
2025,4,150107,LIMA METROPOLITANA,LIMA,CHACLACAYO,M,30-59 AÑOS,PERÚ,3
2025,2,120606,JUNÍN,SATIPO,PANGOA,F,12-17 AÑOS,PERÚ,5
2025,10,210709,PUNO,LAMPA,SANTA LUCIA,M,12-17 AÑOS,PERÚ,1
2025,2,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,M,30-59 AÑOS,PERÚ,3
2025,9,130614,LA LIBERTAD,OTUZCO,USQUIL,M,12-17 AÑOS,PERÚ,1
2025,5,120114,JUNÍN,HUANCAYO,EL TAMBO,F,18-29 AÑOS,PERÚ,1
2025,2,80105,CUSCO,CUSCO,SAN SEBASTIAN,M,0-5 AÑOS,PERÚ,1
2025,4,120127,JUNÍN,HUANCAYO,QUICHUAY,F,30-59 AÑOS,PERÚ,1
2025,5,230102,TACNA,TACNA,ALTO DE LA ALIANZA,M,6-11 AÑOS,PERÚ,1
2025,7,120301,JUNÍN,CHANCHAMAYO,CHANCHAMAYO,M,30-59 AÑOS,PERÚ,1
2025,8,210111,PUNO,PUNO,PICHACANI,F,12-17 AÑOS,PERÚ,1
2025,4,150117,LIMA METROPOLITANA,LIMA,LOS OLIVOS,F,12-17 AÑOS,VENEZUELA,2
2025,8,140102,LAMBAYEQUE,CHICLAYO,CHONGOYAPE,F,12-17 AÑOS,PERÚ,1
2025,5,180101,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,F,60 A MAS AÑOS,PERÚ,1
2025,2,210801,PUNO,MELGAR,AYAVIRI,F,18-29 AÑOS,PERÚ,1
2025,4,130111,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,M,60 A MAS AÑOS,PERÚ,1
2025,7,150133,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,M,30-59 AÑOS,PERÚ,5
2025,10,150109,LIMA METROPOLITANA,LIMA,CIENEGUILLA,M,18-29 AÑOS,PERÚ,1
2025,10,120601,JUNÍN,SATIPO,SATIPO,F,12-17 AÑOS,PERÚ,1
2025,7,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,F,18-29 AÑOS,PERÚ,2
2025,5,150143,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,F,12-17 AÑOS,PERÚ,16
2025,1,150107,LIMA METROPOLITANA,LIMA,CHACLACAYO,F,18-29 AÑOS,PERÚ,1
2025,8,40102,AREQUIPA,AREQUIPA,ALTO SELVA ALEGRE,M,12-17 AÑOS,VENEZUELA,1
2025,8,60410,CAJAMARCA,CHOTA,LAJAS,F,18-29 AÑOS,PERÚ,1
2025,10,200601,PIURA,SULLANA,SULLANA,M,6-11 AÑOS,PERÚ,2
2025,2,40112,AREQUIPA,AREQUIPA,PAUCARPATA,F,30-59 AÑOS,PERÚ,1
2025,9,110201,ICA,CHINCHA,CHINCHA ALTA,F,12-17 AÑOS,PERÚ,1
2025,9,100601,HUÁNUCO,LEONCIO PRADO,RUPA-RUPA,M,60 A MAS AÑOS,PERÚ,1
2025,3,100803,HUÁNUCO,PACHITEA,MOLINO,M,12-17 AÑOS,PERÚ,1
2025,1,200601,PIURA,SULLANA,SULLANA,M,30-59 AÑOS,PERÚ,1
2025,8,21101,ÁNCASH,HUARMEY,HUARMEY,F,12-17 AÑOS,PERÚ,1
2025,10,150728,REGIÓN LIMA,HUAROCHIRI,SANTA EULALIA,M,30-59 AÑOS,PERÚ,1
2025,4,200803,PIURA,SECHURA,BERNAL,F,18-29 AÑOS,PERÚ,1
2025,6,40110,AREQUIPA,AREQUIPA,MIRAFLORES,F,12-17 AÑOS,VENEZUELA,1
2025,1,110111,ICA,ICA,SANTIAGO,F,12-17 AÑOS,PERÚ,1
2025,4,200101,PIURA,PIURA,PIURA,M,60 A MAS AÑOS,PERÚ,1
2025,8,220201,SAN MARTÍN,BELLAVISTA,BELLAVISTA,F,12-17 AÑOS,PERÚ,1
2025,5,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,F,18-29 AÑOS,PERÚ,1
2025,3,220101,SAN MARTÍN,MOYOBAMBA,MOYOBAMBA,M,30-59 AÑOS,PERÚ,1
2025,1,200701,PIURA,TALARA,PARIÑAS,F,12-17 AÑOS,PERÚ,1
2025,8,60202,CAJAMARCA,CAJABAMBA,CACHACHI,F,12-17 AÑOS,PERÚ,1
2025,3,200501,PIURA,PAITA,PAITA,F,12-17 AÑOS,PERÚ,2
2025,6,220101,SAN MARTÍN,MOYOBAMBA,MOYOBAMBA,M,60 A MAS AÑOS,PERÚ,1
2025,3,210301,PUNO,CARABAYA,MACUSANI,M,,PERÚ,1
2025,7,40110,AREQUIPA,AREQUIPA,MIRAFLORES,F,30-59 AÑOS,PERÚ,1
2025,1,150135,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,F,12-17 AÑOS,PERÚ,17
2025,1,80901,CUSCO,LA CONVENCION,SANTA ANA,M,30-59 AÑOS,PERÚ,1
2025,2,110508,ICA,PISCO,TUPAC AMARU INCA,F,18-29 AÑOS,PERÚ,1
2025,10,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,F,12-17 AÑOS,PERÚ,4
2025,6,150112,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,M,60 A MAS AÑOS,PERÚ,1
2025,7,210501,PUNO,EL COLLAO,ILAVE,F,12-17 AÑOS,PERÚ,1
2025,2,10509,AMAZONAS,LUYA,LUYA,M,30-59 AÑOS,PERÚ,1
2025,2,150140,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,M,30-59 AÑOS,PERÚ,3
2025,2,120101,JUNÍN,HUANCAYO,HUANCAYO,M,30-59 AÑOS,PERÚ,1
2025,1,200401,PIURA,MORROPON,CHULUCANAS,M,12-17 AÑOS,PERÚ,1
2025,7,170204,MADRE DE DIOS,MANU,HUEPETUHE,M,18-29 AÑOS,PERÚ,1
2025,9,30506,APURIMAC,COTABAMBAS,CHALLHUAHUACHO,F,12-17 AÑOS,PERÚ,1
2025,8,130105,LA LIBERTAD,TRUJILLO,LA ESPERANZA,F,12-17 AÑOS,PERÚ,5
2025,2,40520,AREQUIPA,CAYLLOMA,MAJES,F,12-17 AÑOS,PERÚ,2
2025,8,10207,AMAZONAS,BAGUA,EL MUYO,F,30-59 AÑOS,PERÚ,1
2025,4,150135,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,F,18-29 AÑOS,VENEZUELA,1
2025,7,130104,LA LIBERTAD,TRUJILLO,HUANCHACO,F,12-17 AÑOS,PERÚ,2
2025,4,120606,JUNÍN,SATIPO,PANGOA,M,60 A MAS AÑOS,PERÚ,1
2025,8,200101,PIURA,PIURA,PIURA,M,30-59 AÑOS,PERÚ,2
2025,10,80901,CUSCO,LA CONVENCION,SANTA ANA,M,6-11 AÑOS,PERÚ,1
2025,5,210101,PUNO,PUNO,PUNO,F,30-59 AÑOS,PERÚ,1
2025,2,150102,LIMA METROPOLITANA,LIMA,ANCON,F,12-17 AÑOS,PERÚ,3
2025,10,250107,UCAYALI,CORONEL PORTILLO,MANANTAY,F,18-29 AÑOS,PERÚ,1
2025,3,40106,AREQUIPA,AREQUIPA,CHIGUATA,M,60 A MAS AÑOS,PERÚ,1
2025,6,150117,LIMA METROPOLITANA,LIMA,LOS OLIVOS,M,60 A MAS AÑOS,PERÚ,3
2025,6,230101,TACNA,TACNA,TACNA,M,30-59 AÑOS,PERÚ,4
2025,3,80902,CUSCO,LA CONVENCION,ECHARATE,F,12-17 AÑOS,PERÚ,3
2025,7,200110,PIURA,PIURA,LA UNION,F,12-17 AÑOS,PERÚ,1
2025,5,150514,REGIÓN LIMA,CAÑETE,SAN LUIS,F,30-59 AÑOS,PERÚ,1
2025,2,40102,AREQUIPA,AREQUIPA,ALTO SELVA ALEGRE,F,12-17 AÑOS,PERÚ,1
2025,9,40104,AREQUIPA,AREQUIPA,CERRO COLORADO,M,18-29 AÑOS,PERÚ,2
2025,5,150110,LIMA METROPOLITANA,LIMA,COMAS,M,18-29 AÑOS,PERÚ,1
2025,2,130702,LA LIBERTAD,PACASMAYO,GUADALUPE,F,18-29 AÑOS,PERÚ,3
2025,8,80101,CUSCO,CUSCO,CUSCO,M,60 A MAS AÑOS,PERÚ,2
2025,10,81301,CUSCO,URUBAMBA,URUBAMBA,F,12-17 AÑOS,PERÚ,1
2025,4,150142,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,M,60 A MAS AÑOS,PERÚ,3
2025,1,90201,HUANCAVELICA,ACOBAMBA,ACOBAMBA,F,60 A MAS AÑOS,PERÚ,1
2025,5,220801,SAN MARTÍN,RIOJA,RIOJA,F,12-17 AÑOS,PERÚ,1
2025,3,150106,LIMA METROPOLITANA,LIMA,CARABAYLLO,F,18-29 AÑOS,PERÚ,5
2025,9,70102,CALLAO,CALLAO,BELLAVISTA,M,30-59 AÑOS,PERÚ,1
2025,5,230104,TACNA,TACNA,CIUDAD NUEVA,F,18-29 AÑOS,PERÚ,1
2025,1,150137,LIMA METROPOLITANA,LIMA,SANTA ANITA,F,12-17 AÑOS,VENEZUELA,1
2025,9,150112,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,M,60 A MAS AÑOS,PERÚ,1
2025,9,80907,CUSCO,LA CONVENCION,KIMBIRI,M,30-59 AÑOS,VENEZUELA,1
2025,7,200101,PIURA,PIURA,PIURA,M,30-59 AÑOS,PERÚ,1
2025,1,90508,HUANCAVELICA,CHURCAMPA,SAN MIGUEL DE MAYOCC,F,12-17 AÑOS,PERÚ,1
2025,1,40701,AREQUIPA,ISLAY,MOLLENDO,M,6-11 AÑOS,PERÚ,1
2025,10,150101,LIMA METROPOLITANA,LIMA,LIMA,M,30-59 AÑOS,PERÚ,6
2025,1,51010,AYACUCHO,VICTOR FAJARDO,HUAYA,F,60 A MAS AÑOS,PERÚ,1
2025,5,50507,AYACUCHO,LA MAR,SANTA ROSA,F,12-17 AÑOS,PERÚ,2
2025,8,130104,LA LIBERTAD,TRUJILLO,HUANCHACO,F,12-17 AÑOS,PERÚ,1
2025,10,200104,PIURA,PIURA,CASTILLA,M,6-11 AÑOS,PERÚ,1
2025,10,150122,LIMA METROPOLITANA,LIMA,MIRAFLORES,M,18-29 AÑOS,PERÚ,2
2025,4,100601,HUÁNUCO,LEONCIO PRADO,RUPA-RUPA,M,12-17 AÑOS,PERÚ,5
2025,9,150119,LIMA METROPOLITANA,LIMA,LURIN,M,12-17 AÑOS,PERÚ,1
2025,1,200104,PIURA,PIURA,CASTILLA,M,30-59 AÑOS,PERÚ,1
2025,7,130105,LA LIBERTAD,TRUJILLO,LA ESPERANZA,F,12-17 AÑOS,PERÚ,1
2025,1,160301,LORETO,LORETO,NAUTA,M,18-29 AÑOS,PERÚ,1
2025,9,150128,LIMA METROPOLITANA,LIMA,RIMAC,M,18-29 AÑOS,PERÚ,1
2025,1,150101,LIMA METROPOLITANA,LIMA,LIMA,M,6-11 AÑOS,PERÚ,1
2025,10,80108,CUSCO,CUSCO,WANCHAQ,F,12-17 AÑOS,PERÚ,4
2025,5,250101,UCAYALI,CORONEL PORTILLO,CALLERIA,F,18-29 AÑOS,PERÚ,1
2025,2,150118,LIMA METROPOLITANA,LIMA,LURIGANCHO - CHOSICA,F,12-17 AÑOS,PERÚ,6
2025,9,150130,LIMA METROPOLITANA,LIMA,SAN BORJA,F,12-17 AÑOS,PERÚ,1
2025,8,160402,LORETO,MARISCAL RAMON CASTILLA,PEBAS,M,18-29 AÑOS,PERÚ,1
2025,10,150103,LIMA METROPOLITANA,LIMA,ATE,M,18-29 AÑOS,PERÚ,9
2025,3,100103,HUÁNUCO,HUANUCO,CHINCHAO,M,60 A MAS AÑOS,PERÚ,1
2025,10,40701,AREQUIPA,ISLAY,MOLLENDO,M,30-59 AÑOS,PERÚ,1
2025,6,120303,JUNÍN,CHANCHAMAYO,PICHANAQUI,M,6-11 AÑOS,PERÚ,1
2025,9,30602,APURIMAC,CHINCHEROS,ANCO_HUALLO,F,12-17 AÑOS,PERÚ,1
2025,4,80101,CUSCO,CUSCO,CUSCO,M,18-29 AÑOS,PERÚ,2
2025,10,40123,AREQUIPA,AREQUIPA,TIABAYA,M,18-29 AÑOS,PERÚ,1
2025,4,150107,LIMA METROPOLITANA,LIMA,CHACLACAYO,M,60 A MAS AÑOS,PERÚ,1
